Event_id,Ad_id,User_id,Date,Time,Time_of_day,Event_type,Campaign_id,Ad_platform,Ad_type,Target_gender,Target_age_group,Target_interests,campaign_id,campaign_name,start_date,end_date,total_budget,user_gender,user_age,country,location,user_interests
31705,174,57796,10-07-2025,16:23:27,Afternoon,Impression,27,Facebook,Carousel,Female,35-44,Finance,27,Campaign_27_Q3,13-02-2025,02-04-2025,12986.3,Male,22,Canada,Hodgesstad,Art
31837,192,1592c,09-06-2025,03:49:23,Night,Impression,47,Facebook,Carousel,Female,35-44,Fashion,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,18,United Kingdom,West Carrie,Travel
31837,192,1592c,09-06-2025,03:49:23,Night,Impression,47,Facebook,Carousel,Female,35-44,Fashion,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,18,United Kingdom,West Carrie,Finance
32609,1,131c1,05-06-2025,23:30:27,Evening,Impression,28,Facebook,Video,Female,35-44,Art,28,Campaign_28_Winter,09-05-2025,30-06-2025,32844.79,Male,29,United States,Port Jodi,Lifestyle
32609,1,131c1,05-06-2025,23:30:27,Evening,Impression,28,Facebook,Video,Female,35-44,Technology,28,Campaign_28_Winter,09-05-2025,30-06-2025,32844.79,Male,29,United States,Port Jodi,Lifestyle
32609,1,131c1,05-06-2025,23:30:27,Evening,Impression,28,Facebook,Video,Female,35-44,Art,28,Campaign_28_Winter,09-05-2025,30-06-2025,32844.79,Male,29,United States,Port Jodi,Fashion
32609,1,131c1,05-06-2025,23:30:27,Evening,Impression,28,Facebook,Video,Female,35-44,Technology,28,Campaign_28_Winter,09-05-2025,30-06-2025,32844.79,Male,29,United States,Port Jodi,Fashion
32609,1,131c1,05-06-2025,23:30:27,Evening,Impression,28,Facebook,Video,Female,35-44,Art,28,Campaign_28_Winter,09-05-2025,30-06-2025,32844.79,Male,29,United States,Port Jodi,Health
32609,1,131c1,05-06-2025,23:30:27,Evening,Impression,28,Facebook,Video,Female,35-44,Technology,28,Campaign_28_Winter,09-05-2025,30-06-2025,32844.79,Male,29,United States,Port Jodi,Health
41562,140,025ae,01-06-2025,17:56:50,Afternoon,Impression,2,Facebook,Image,Female,All,Photography,2,Campaign_2_Launch,16-04-2025,07-07-2025,79342.41,Female,18,Japan,South Paul,Finance
41562,140,025ae,01-06-2025,17:56:50,Afternoon,Impression,2,Facebook,Image,Female,All,Photography,2,Campaign_2_Launch,16-04-2025,07-07-2025,79342.41,Female,18,Japan,South Paul,Travel
2088,180,591d9,04-06-2025,02:58:39,Night,Impression,47,Instagram,Image,Male,18-24,Finance,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,32,Germany,New Douglas,Travel
2088,180,591d9,04-06-2025,02:58:39,Night,Impression,47,Instagram,Image,Male,18-24,Sports,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,32,Germany,New Douglas,Travel
5806,111,16ed8,29-07-2025,06:47:43,Morning,Impression,42,Facebook,Stories,Female,All,Lifestyle,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,18,Australia,South Victor,Sports
5806,111,16ed8,29-07-2025,06:47:43,Morning,Impression,42,Facebook,Stories,Female,All,Lifestyle,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,18,Australia,South Victor,Travel
8671,16,1592c,19-06-2025,02:53:45,Night,Click,18,Facebook,Video,Female,35-44,Food,18,Campaign_18_Q3,19-04-2025,15-06-2025,48832.61,Male,18,United Kingdom,West Carrie,Travel
8671,16,1592c,19-06-2025,02:53:45,Night,Click,18,Facebook,Video,Female,35-44,Gaming,18,Campaign_18_Q3,19-04-2025,15-06-2025,48832.61,Male,18,United Kingdom,West Carrie,Travel
8671,16,1592c,19-06-2025,02:53:45,Night,Click,18,Facebook,Video,Female,35-44,Food,18,Campaign_18_Q3,19-04-2025,15-06-2025,48832.61,Male,18,United Kingdom,West Carrie,Finance
8671,16,1592c,19-06-2025,02:53:45,Night,Click,18,Facebook,Video,Female,35-44,Gaming,18,Campaign_18_Q3,19-04-2025,15-06-2025,48832.61,Male,18,United Kingdom,West Carrie,Finance
17900,181,9e830,17-07-2025,07:15:24,Morning,Impression,37,Instagram,Stories,Male,35-44,Gaming,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,28,United States,Brownmouth,Lifestyle
17900,181,9e830,17-07-2025,07:15:24,Morning,Impression,37,Instagram,Stories,Male,35-44,Art,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,28,United States,Brownmouth,Lifestyle
17900,181,9e830,17-07-2025,07:15:24,Morning,Impression,37,Instagram,Stories,Male,35-44,Gaming,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,28,United States,Brownmouth,Photography
17900,181,9e830,17-07-2025,07:15:24,Morning,Impression,37,Instagram,Stories,Male,35-44,Art,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,28,United States,Brownmouth,Photography
17900,181,9e830,17-07-2025,07:15:24,Morning,Impression,37,Instagram,Stories,Male,35-44,Gaming,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,28,United States,Brownmouth,Health
17900,181,9e830,17-07-2025,07:15:24,Morning,Impression,37,Instagram,Stories,Male,35-44,Art,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,28,United States,Brownmouth,Health
28006,71,816a3,27-06-2025,02:15:35,Night,Impression,21,Facebook,Stories,Male,All,Art,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,18,Canada,South Lynn,Technology
28006,71,816a3,27-06-2025,02:15:35,Night,Impression,21,Facebook,Stories,Male,All,Fashion,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,18,Canada,South Lynn,Technology
28006,71,816a3,27-06-2025,02:15:35,Night,Impression,21,Facebook,Stories,Male,All,Art,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,18,Canada,South Lynn,Sports
28006,71,816a3,27-06-2025,02:15:35,Night,Impression,21,Facebook,Stories,Male,All,Fashion,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,18,Canada,South Lynn,Sports
34656,159,e8674,01-08-2025,18:01:06,Evening,Impression,13,Instagram,Stories,All,25-34,Finance,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Female,36,India,Millsside,Art
34656,159,e8674,01-08-2025,18:01:06,Evening,Impression,13,Instagram,Stories,All,25-34,Travel,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Female,36,India,Millsside,Art
34656,159,e8674,01-08-2025,18:01:06,Evening,Impression,13,Instagram,Stories,All,25-34,Finance,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Female,36,India,Millsside,News
34656,159,e8674,01-08-2025,18:01:06,Evening,Impression,13,Instagram,Stories,All,25-34,Travel,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Female,36,India,Millsside,News
36845,109,97a45,22-07-2025,10:13:36,Morning,Impression,8,Facebook,Stories,All,35-44,Travel,8,Campaign_8_Q3,25-02-2025,07-04-2025,39953.19,Female,29,United Kingdom,Tylerfort,Fashion
36845,109,97a45,22-07-2025,10:13:36,Morning,Impression,8,Facebook,Stories,All,35-44,Fashion,8,Campaign_8_Q3,25-02-2025,07-04-2025,39953.19,Female,29,United Kingdom,Tylerfort,Fashion
41775,26,f8d8a,18-05-2025,14:16:05,Afternoon,Impression,42,Facebook,Image,Female,All,Gaming,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,16,United States,Lake Jason,Fitness
41775,26,f8d8a,18-05-2025,14:16:05,Afternoon,Impression,42,Facebook,Image,Female,All,Health,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,16,United States,Lake Jason,Fitness
41775,26,f8d8a,18-05-2025,14:16:05,Afternoon,Impression,42,Facebook,Image,Female,All,Gaming,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,16,United States,Lake Jason,Travel
41775,26,f8d8a,18-05-2025,14:16:05,Afternoon,Impression,42,Facebook,Image,Female,All,Health,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,16,United States,Lake Jason,Travel
47624,92,a2121,28-05-2025,05:14:25,Night,Impression,4,Facebook,Carousel,Female,35-44,Gaming,4,Campaign_4_Summer,04-06-2025,08-08-2025,45326.6,Male,32,United Kingdom,Ruizborough,Health
47624,92,a2121,28-05-2025,05:14:25,Night,Impression,4,Facebook,Carousel,Female,35-44,Gaming,4,Campaign_4_Summer,04-06-2025,08-08-2025,45326.6,Male,32,United Kingdom,Ruizborough,Food
3944,28,882de,11-05-2025,04:58:40,Night,Impression,48,Facebook,Image,Female,25-34,Finance,48,Campaign_48_Winter,08-04-2025,01-06-2025,13842.07,Male,23,Canada,Lake Monica,Food
3944,28,882de,11-05-2025,04:58:40,Night,Impression,48,Facebook,Image,Female,25-34,Travel,48,Campaign_48_Winter,08-04-2025,01-06-2025,13842.07,Male,23,Canada,Lake Monica,Food
11443,180,e3f22,09-06-2025,14:56:26,Afternoon,Impression,47,Instagram,Image,Male,18-24,Finance,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,25,Canada,West Phillip,Fashion
11443,180,e3f22,09-06-2025,14:56:26,Afternoon,Impression,47,Instagram,Image,Male,18-24,Sports,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,25,Canada,West Phillip,Fashion
17942,185,ce3fc,08-07-2025,09:41:35,Morning,Impression,36,Instagram,Carousel,Female,All,Sports,36,Campaign_36_Q3,07-03-2025,13-05-2025,58801.99,Female,28,United States,West Jason,Health
17942,185,ce3fc,08-07-2025,09:41:35,Morning,Impression,36,Instagram,Carousel,Female,All,Food,36,Campaign_36_Q3,07-03-2025,13-05-2025,58801.99,Female,28,United States,West Jason,Health
19252,120,32103,25-06-2025,12:40:58,Afternoon,Impression,17,Facebook,Image,Male,All,News,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Female,28,Mexico,Bushtown,Fitness
19252,120,32103,25-06-2025,12:40:58,Afternoon,Impression,17,Facebook,Image,Male,All,News,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Female,28,Mexico,Bushtown,Technology
19252,120,32103,25-06-2025,12:40:58,Afternoon,Impression,17,Facebook,Image,Male,All,News,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Female,28,Mexico,Bushtown,Gaming
21708,162,e5ef2,31-05-2025,00:01:12,Night,Impression,6,Instagram,Carousel,All,35-44,Gaming,6,Campaign_6_Winter,21-06-2025,13-09-2025,78607.49,Female,28,United States,Olsonchester,Fitness
21708,162,e5ef2,31-05-2025,00:01:12,Night,Impression,6,Instagram,Carousel,All,35-44,Gaming,6,Campaign_6_Winter,21-06-2025,13-09-2025,78607.49,Female,28,United States,Olsonchester,Lifestyle
27757,20,50f68,18-05-2025,05:53:57,Night,Impression,38,Instagram,Image,Male,35-44,Art,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,27,Australia,Carlosland,Fashion
27757,20,50f68,18-05-2025,05:53:57,Night,Impression,38,Instagram,Image,Male,35-44,Travel,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,27,Australia,Carlosland,Fashion
31171,59,25864,19-06-2025,11:46:48,Morning,Impression,31,Instagram,Stories,Male,18-24,Lifestyle,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Male,20,United Kingdom,Ashleyshire,Food
32904,125,73f8a,20-07-2025,11:24:30,Morning,Impression,32,Instagram,Carousel,Female,18-24,Photography,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,19,United Kingdom,Justinview,Health
32904,125,73f8a,20-07-2025,11:24:30,Morning,Impression,32,Instagram,Carousel,Female,18-24,Photography,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,19,United Kingdom,Justinview,News
34524,65,69d38,30-07-2025,06:21:01,Morning,Impression,4,Facebook,Stories,Female,All,Finance,4,Campaign_4_Summer,04-06-2025,08-08-2025,45326.6,Male,19,Canada,East Joseph,Photography
34524,65,69d38,30-07-2025,06:21:01,Morning,Impression,4,Facebook,Stories,Female,All,Finance,4,Campaign_4_Summer,04-06-2025,08-08-2025,45326.6,Male,19,Canada,East Joseph,News
41090,181,98315,08-07-2025,22:04:53,Evening,Impression,37,Instagram,Stories,Male,35-44,Gaming,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,20,Mexico,Olsonchester,Sports
41090,181,98315,08-07-2025,22:04:53,Evening,Impression,37,Instagram,Stories,Male,35-44,Art,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,20,Mexico,Olsonchester,Sports
41090,181,98315,08-07-2025,22:04:53,Evening,Impression,37,Instagram,Stories,Male,35-44,Gaming,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,20,Mexico,Olsonchester,Food
41090,181,98315,08-07-2025,22:04:53,Evening,Impression,37,Instagram,Stories,Male,35-44,Art,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,20,Mexico,Olsonchester,Food
43780,49,53339,27-05-2025,01:30:59,Night,Impression,11,Facebook,Stories,All,25-34,Finance,11,Campaign_11_Q3,24-04-2025,02-07-2025,79067.91,Female,20,Canada,Matthewmouth,Food
43780,49,53339,27-05-2025,01:30:59,Night,Impression,11,Facebook,Stories,All,25-34,Finance,11,Campaign_11_Q3,24-04-2025,02-07-2025,79067.91,Female,20,Canada,Matthewmouth,Gaming
43780,49,53339,27-05-2025,01:30:59,Night,Impression,11,Facebook,Stories,All,25-34,Finance,11,Campaign_11_Q3,24-04-2025,02-07-2025,79067.91,Female,20,Canada,Matthewmouth,Photography
45384,102,49ec8,20-06-2025,10:44:10,Morning,Click,46,Facebook,Image,All,25-34,Food,46,Campaign_46_Winter,10-05-2025,07-08-2025,94023.76,Female,23,United Kingdom,North Mathewton,Technology
45384,102,49ec8,20-06-2025,10:44:10,Morning,Click,46,Facebook,Image,All,25-34,Fashion,46,Campaign_46_Winter,10-05-2025,07-08-2025,94023.76,Female,23,United Kingdom,North Mathewton,Technology
48265,71,cbbe0,15-05-2025,06:03:41,Morning,Impression,21,Facebook,Stories,Male,All,Art,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,28,Brazil,New Williambury,Technology
48265,71,cbbe0,15-05-2025,06:03:41,Morning,Impression,21,Facebook,Stories,Male,All,Fashion,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,28,Brazil,New Williambury,Technology
11690,86,9111f,16-07-2025,22:13:24,Evening,Impression,20,Facebook,Image,Female,All,Fashion,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Male,21,Japan,Port Williefurt,Finance
11690,86,9111f,16-07-2025,22:13:24,Evening,Impression,20,Facebook,Image,Female,All,Gaming,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Male,21,Japan,Port Williefurt,Finance
23403,182,98854,04-07-2025,21:35:30,Evening,Impression,44,Instagram,Image,Female,35-44,Fashion,44,Campaign_44_Q3,14-07-2025,22-09-2025,15914.87,Male,16,Mexico,West Johnborough,Photography
23403,182,98854,04-07-2025,21:35:30,Evening,Impression,44,Instagram,Image,Female,35-44,News,44,Campaign_44_Q3,14-07-2025,22-09-2025,15914.87,Male,16,Mexico,West Johnborough,Photography
23403,182,98854,04-07-2025,21:35:30,Evening,Impression,44,Instagram,Image,Female,35-44,Fashion,44,Campaign_44_Q3,14-07-2025,22-09-2025,15914.87,Male,16,Mexico,West Johnborough,Sports
23403,182,98854,04-07-2025,21:35:30,Evening,Impression,44,Instagram,Image,Female,35-44,News,44,Campaign_44_Q3,14-07-2025,22-09-2025,15914.87,Male,16,Mexico,West Johnborough,Sports
23403,182,98854,04-07-2025,21:35:30,Evening,Impression,44,Instagram,Image,Female,35-44,Fashion,44,Campaign_44_Q3,14-07-2025,22-09-2025,15914.87,Male,16,Mexico,West Johnborough,Gaming
23403,182,98854,04-07-2025,21:35:30,Evening,Impression,44,Instagram,Image,Female,35-44,News,44,Campaign_44_Q3,14-07-2025,22-09-2025,15914.87,Male,16,Mexico,West Johnborough,Gaming
27076,124,747a4,09-06-2025,00:14:43,Night,Impression,34,Instagram,Image,Female,All,Technology,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Male,26,India,East Claudiafurt,Technology
27076,124,747a4,09-06-2025,00:14:43,Night,Impression,34,Instagram,Image,Female,All,Lifestyle,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Male,26,India,East Claudiafurt,Technology
35682,59,3e660,22-06-2025,13:09:48,Afternoon,Impression,31,Instagram,Stories,Male,18-24,Lifestyle,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Female,27,United States,East Kristina,Gaming
35682,59,3e660,22-06-2025,13:09:48,Afternoon,Impression,31,Instagram,Stories,Male,18-24,Lifestyle,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Female,27,United States,East Kristina,Finance
35682,59,3e660,22-06-2025,13:09:48,Afternoon,Impression,31,Instagram,Stories,Male,18-24,Lifestyle,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Female,27,United States,East Kristina,News
38354,73,f7ed0,24-05-2025,07:49:59,Morning,Impression,47,Facebook,Stories,Female,25-34,Fitness,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,34,Germany,North Henry,Fitness
38354,73,f7ed0,24-05-2025,07:49:59,Morning,Impression,47,Facebook,Stories,Female,25-34,Fitness,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,34,Germany,North Henry,Lifestyle
49827,26,56b94,10-06-2025,15:18:53,Afternoon,Impression,42,Facebook,Image,Female,All,Gaming,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,25,Canada,East Austin,Photography
49827,26,56b94,10-06-2025,15:18:53,Afternoon,Impression,42,Facebook,Image,Female,All,Health,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,25,Canada,East Austin,Photography
49827,26,56b94,10-06-2025,15:18:53,Afternoon,Impression,42,Facebook,Image,Female,All,Gaming,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,25,Canada,East Austin,Fitness
49827,26,56b94,10-06-2025,15:18:53,Afternoon,Impression,42,Facebook,Image,Female,All,Health,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,25,Canada,East Austin,Fitness
6639,169,57796,10-05-2025,14:32:35,Afternoon,Impression,17,Facebook,Video,Female,All,Art,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,22,Canada,Hodgesstad,Food
6639,169,57796,10-05-2025,14:32:35,Afternoon,Impression,17,Facebook,Video,Female,All,Art,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,22,Canada,Hodgesstad,Sports
6639,169,57796,10-05-2025,14:32:35,Afternoon,Impression,17,Facebook,Video,Female,All,Art,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,22,Canada,Hodgesstad,Art
7042,78,2.00E+61,08-06-2025,17:37:40,Afternoon,Impression,26,Facebook,Image,Female,18-24,Gaming,26,Campaign_26_Winter,01-04-2025,17-06-2025,44538.87,Male,24,India,East Douglas,Technology
7042,78,2.00E+61,08-06-2025,17:37:40,Afternoon,Impression,26,Facebook,Image,Female,18-24,Photography,26,Campaign_26_Winter,01-04-2025,17-06-2025,44538.87,Male,24,India,East Douglas,Technology
7042,78,2.00E+61,08-06-2025,17:37:40,Afternoon,Impression,26,Facebook,Image,Female,18-24,Gaming,26,Campaign_26_Winter,01-04-2025,17-06-2025,44538.87,Male,24,India,East Douglas,Health
7042,78,2.00E+61,08-06-2025,17:37:40,Afternoon,Impression,26,Facebook,Image,Female,18-24,Photography,26,Campaign_26_Winter,01-04-2025,17-06-2025,44538.87,Male,24,India,East Douglas,Health
7042,78,2.00E+61,08-06-2025,17:37:40,Afternoon,Impression,26,Facebook,Image,Female,18-24,Gaming,26,Campaign_26_Winter,01-04-2025,17-06-2025,44538.87,Male,24,India,East Douglas,Travel
7042,78,2.00E+61,08-06-2025,17:37:40,Afternoon,Impression,26,Facebook,Image,Female,18-24,Photography,26,Campaign_26_Winter,01-04-2025,17-06-2025,44538.87,Male,24,India,East Douglas,Travel
8818,190,b3c74,04-06-2025,17:17:20,Afternoon,Click,33,Facebook,Image,Male,18-24,Photography,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,31,Germany,Port Kristina,Art
8818,190,b3c74,04-06-2025,17:17:20,Afternoon,Click,33,Facebook,Image,Male,18-24,Technology,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,31,Germany,Port Kristina,Art
8818,190,b3c74,04-06-2025,17:17:20,Afternoon,Click,33,Facebook,Image,Male,18-24,Photography,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,31,Germany,Port Kristina,Lifestyle
8818,190,b3c74,04-06-2025,17:17:20,Afternoon,Click,33,Facebook,Image,Male,18-24,Technology,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,31,Germany,Port Kristina,Lifestyle
10466,95,850d4,16-06-2025,10:56:59,Morning,Impression,36,Instagram,Image,All,25-34,Fashion,36,Campaign_36_Q3,07-03-2025,13-05-2025,58801.99,Female,27,India,West Lorimouth,Food
10466,95,850d4,16-06-2025,10:56:59,Morning,Impression,36,Instagram,Image,All,25-34,Fashion,36,Campaign_36_Q3,07-03-2025,13-05-2025,58801.99,Female,27,India,West Lorimouth,Health
10466,95,850d4,16-06-2025,10:56:59,Morning,Impression,36,Instagram,Image,All,25-34,Fashion,36,Campaign_36_Q3,07-03-2025,13-05-2025,58801.99,Female,27,India,West Lorimouth,Fitness
12789,72,f6fe8,21-06-2025,21:39:16,Evening,Impression,32,Facebook,Image,All,35-44,Travel,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,16,India,Collierfurt,Fitness
12789,72,f6fe8,21-06-2025,21:39:16,Evening,Impression,32,Facebook,Image,All,35-44,Travel,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,16,India,Collierfurt,Sports
12789,72,f6fe8,21-06-2025,21:39:16,Evening,Impression,32,Facebook,Image,All,35-44,Travel,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,16,India,Collierfurt,Fashion
24579,41,025ae,15-07-2025,01:17:12,Night,Impression,38,Facebook,Carousel,All,25-34,Photography,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Female,18,Japan,South Paul,Finance
24579,41,025ae,15-07-2025,01:17:12,Night,Impression,38,Facebook,Carousel,All,25-34,Photography,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Female,18,Japan,South Paul,Travel
33495,75,56215,01-08-2025,02:36:52,Night,Impression,37,Facebook,Stories,Female,18-24,News,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,22,Canada,New Seanland,Health
33495,75,56215,01-08-2025,02:36:52,Night,Impression,37,Facebook,Stories,Female,18-24,News,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,22,Canada,New Seanland,News
